32	我们 Us	2019	6.5	英语	116.0	2019-03-08(西南偏南电影节)|2019-03-22(美国)	美国 | 日本 | 中国大陆	悬疑|惊悚	惊悚|恐怖|美国|悬疑|2019|黑人|人性|剧情	一对名为阿德莱德和盖博的夫妻带着孩子到海滨度假，这里曾经是阿莱德莱童年的娱乐场所。在海滨与泰勒一家玩了一天之后，阿德莱德愈发地无法从往昔的伤痛中走出，他越来越觉得自己的家庭将要发生灾难。到了晚上，他们一家甚至看到有四个人手拉手在行车道上站立，似乎有更多诡异的事情等待着他们。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2551094671.jpg
33	驯龙高手3 How To Train Your Dragon: The Hidden World	2019	7.4	英语	104.0	2019-03-01(中国大陆)|2019-01-03(澳大利亚)|2019-02-22(美国)	美国	动画|奇幻|冒险	动画|梦工厂|美国|温情|成长|奇幻|2019|冒险	梦工场动画将倾情奉献一段跌宕起伏的故事，主人公们不断成长，寻找面对未知的勇气，始终不离不弃。一位维京少年和一只令人生畏的夜煞飞龙之间看似不可能的友情，已经演变成了一段持续彼此一生的史诗级冒险。这便是即将上映的《驯龙高手3》，也是影史上最受欢迎的动画系列之一《驯龙高手》系列最为浓墨重彩的崭新篇章。                                    |                                　　统领伯克岛的酋长嗝嗝，与阿丝翠德共同打造了一个奇妙而热闹的飞龙乌托邦。而一只雌性光煞飞龙的意外出现，加上一个前所未有的威胁的到来，令嗝嗝和没牙仔不得不离开自己唯一的家园，前往他们本以为只存在于神话之中的隐秘之境。在发现自己真正的命运之后，飞龙与骑士将携手殊死奋战，保护他们所珍爱的一切。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546335362.jpg
34	无敌破坏王2：大闹互联网 Ralph Breaks the Internet	2018	8.1	英语	112.0	2018-11-23(中国大陆)|2018-11-21(美国)	美国	喜剧|动画|奇幻|冒险	动画|迪士尼|Disney|美国|喜剧|温情|2018|游戏	这一次，破坏王拉尔夫（约翰·C·赖利 John C. Reilly 配音）和云妮洛普（萨拉·丝沃曼 Sarah Silverman 配音）又闯祸了，导致了云妮洛普所在的游戏《甜蜜冲刺》的游戏机方向盘遭到了损坏。这是一台非常古老的街机，在整个互联网中，只有一只备用方向盘正在销售，然而它的售价实在是非常昂贵，老板决定放弃这台机器，将它解体变卖。这也就意味着，《甜蜜冲刺》里的角色们将永远失去他们的家园。                                    |                                　　为了避免这一悲剧的发生，拉尔夫和云妮洛普决定亲自到互联网里去走一遭，买回方向盘。一路上，他们惹了无数的笑料，犯了无数令人啼笑皆非的错误。为了赚钱，拉尔夫不惜亲自出马成为视频网站的网红赚取点击量变现，而云妮洛普则在另一款赛车游戏《狂野飙车》里找到了真正的自我。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537667301.jpg
35	神奇动物：格林德沃之罪 Fantastic Beasts: The Crimes of Grindelwald	2018	7.1	英语	134.0	2018-11-16(中国大陆/美国)	美国 | 英国	奇幻|冒险	魔法世界|魔法|魔幻|英国|奇幻|2018|美国|冒险	虽然纽特（埃迪·雷德梅恩 Eddie Redmayne 饰）协助美国魔法部将邪恶的黑巫师格林德沃（约翰尼·德普 Johnny Depp 饰）捉拿归案，但最终格林德沃还是逃脱了禁锢，他来到了法国巴黎，一是为了集结信徒掀起革命，二是为了寻找同样藏匿在这里的克雷登斯（埃兹拉·米勒 Ezra Miller 饰），寄生在克雷登斯身上的默默然是帮助格林德沃实现野心的不可或缺的道具。                                        |                                    　　格林德沃的潜逃在整个魔法世界里都掀起了轩然大波，一时间草木皆兵。邓布利多（裘德·洛 Jude Law 饰）秘密的找到了纽特，希望他能够前往巴黎，先格林德沃一步找到克雷登斯。和纽特一起踏上巴黎之旅的，是麻鸡雅各布（丹·福格勒 Dan Fogler 饰），他此行的目的，是要找回先前因为吵架而来到巴黎投奔姐姐蒂娜（凯瑟琳·沃特森 Katherine Waterston 饰）的恋人奎妮（艾莉...	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2538826177.jpg
36	魔童 Brightburn	2019	5.5	英语	91.0	2019-05-24(美国)	美国	恐怖	恐怖|惊悚|科幻|美国|2019|超人|灵异|悬疑	一对没有孩子的乡村夫妻从家附近的宇宙飞船里捡到了一个婴儿抚养长大，渐渐的发现这个孩子有点与众不同，各种超自然能力在他身上显现出来，他披上了斗篷...但穿上斗篷的不一定都是英雄...	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2552505172.jpg
37	蚁人2：黄蜂女现身 Ant-Man and the Wasp	2018	7.3	英语	118.0	2018-08-24(中国大陆)|2018-07-06(美国)	美国	动作|科幻|冒险	漫威|超级英雄|科幻|美国|搞笑|2018|动作|漫画改编	由于在“内战”中站到了美国队长一方，蚁人斯科特·朗（保罗·路德 Paul Rudd 饰）遭到了FBI的禁足惩罚。眼看离真正的自由还有几天功夫，偏偏麻烦找上门来。原来初代蚁人汉克·皮姆（迈克尔·道格拉斯 Michael Douglas 饰）通过研究发现，他的妻子黄蜂女（米歇尔·菲佛 Michelle Pfeiffer 饰）一定还活在量子领域，而斯科特是能够将妻子带回现实世界的唯一希望。不由分说，汉克的女儿霍普（伊万杰琳·莉莉 Nicole Lilly 饰）将斯科特带出房间。此后不久，他们不仅要躲避FBI的纠缠，更要提防来自神秘势力的袭击，而“幽灵”的出现更将斯科特等人带向前所未有的混乱当中。                                    |                                　　斯科特能否顺利获得自由？初代黄蜂女是否还存活在量子领域的某处？	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2529389608.jpg
38	大黄蜂 Bumblebee	2018	7.0	英语	114.0	2019-01-04(中国大陆)|2018-12-21(美国)	美国 | 中国大陆	动作|科幻|冒险	科幻|美国|温情|超级英雄|动作|漫画改编|成长|2018	意图征服一切的霸天虎全员出击，塞伯坦即将陨落，B-127（迪伦·奥布莱恩 Dylan O'Brien 配音）临危受命前往地球。在1987年的加州，B-127不仅遭到特工伯恩斯（约翰·塞纳 John Cena 饰演）的追捕，更被闪电（大卫·索博洛夫 David Sobolov 配音）殴至重伤，语言模块和记忆模块严重受损。B-127变形为大众甲壳虫，被失去了父亲（蒂姆·马丁·格利森 Tim Martin Gleason 饰演）的查莉·沃森（海莉·斯坦菲尔德 Hailee Steinfeld 饰演）发现并开回家。查莉为B-127取名大黄蜂，双方成为亲密无间的好朋友。然而好景不长，反射弹（贾斯汀·塞洛克斯 Justin Theroux 配音）与粉碎（安吉拉·贝塞特 Angela Bassett 配音）追至地球，利用美国军方的卫星网络追踪到大黄蜂，并企图将霸天...	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2541662397.jpg
39	反贪风暴4 P風暴	2019	6.0	粤语 | 汉语普通话	100.0	2019-04-04(中国大陆)	香港 | 中国大陆	动作|犯罪	香港|警匪|犯罪|ICAC系列第四部|动作|2019|悬疑|中国	廉政公署收到报案人廖雨萍（周秀娜饰）的实名举报，举报正在坐牢的富二代曹元元（林峯饰）涉嫌行贿监狱里的监督沈济全（谭耀文饰）以及惩教员，首席调查主任陆志廉（古天乐饰）决定深入虎穴，卧底狱中。在监狱里，被陆志廉送入监狱的前警司黄文彬（林家栋饰）以及曹元元两大帮派势成水火，陆志廉趁机接近曹元元取得信任。同时监狱外的廉政公署总调查主任程德明（郑嘉颖饰）、国内反贪局行动处处长洪亮（丁海峰饰）也陆港联手，通力合作，最终成功破获贪腐行贿大案。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2551353482.jpg
40	小飞象 Dumbo	2019	6.8	英语	112.0	2019-03-29(美国/中国大陆)	美国	奇幻|冒险	迪士尼|童话|温情|奇幻|美国|真人版|2019|动画	迪士尼全新真人版《小飞象》改编自1941年推出的迪士尼同名经典动画，讲述了生来因一双大耳朵而遭人嘲笑的小飞象，在众人的帮助下逐渐拥抱自己的与众不同，成就一段逆风翱翔的暖心传奇。                                    |                                　　一位前马戏团明星，刚从战争前线归来，霍特·法瑞尔(科林·法瑞尔饰)在一家艰难经营的马戏团谋得一份工作，负责照顾刚出生的小象，带着两个善良的孩子，女儿米莉·法瑞尔(尼科·帕克饰)和儿子乔·法瑞尔(芬利·霍宾斯饰)，两个孩子和另外一个女孩玛茜特(蔡慧泉饰)与小飞象成为朋友， 帮助小飞象找到妈妈。                                    |                                　　当人们发现小象会飞后，马戏团重复生机，更吸引到一个充满心机的生意人文德维尔（迈克尔·基顿饰）的注意，他把小飞象雇佣到他的大型游乐场Dreamland，与杂技演员柯莱特·马钱特(伊娃·格林饰)做搭档，人气达到新高度，然而霍特·法瑞尔发现，游乐场光鲜亮丽的背后，充满种种见不得人的秘密。                                    |	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549234765.jpg
41	过春天	2018	7.8	汉语普通话 | 粤语	99.0	2019-03-15(中国大陆)|2018-09-08(多伦多电影节)	中国大陆	剧情	青春|成长|文艺|女性|中国大陆|剧情|2018|社会	单亲家庭出身的16岁女学生佩佩（黄尧 饰），她的城市既是香港、也是深圳，白天在香港上学，晚上回到深圳跟妈妈（倪虹洁 饰）住在一起，频繁地穿梭于两地。为了和闺蜜Joe（汤加文 饰）一起旅行的约定，为了自己的存在感，为了对Joe男友阿豪（孙阳 饰）懵懂的好感，她内心的冲动被点燃，“水客”成为了她的另一个身份，一段颇有“冒险”感的青春故事就此开始。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549537782.jpg
42	碟中谍6：全面瓦解 Mission: Impossible - Fallout	2018	8.1	英语 | 法语	147.0	2018-08-31(中国大陆)|2018-07-27(美国)	美国 | 中国大陆 | 法国 | 挪威	动作|惊悚|冒险	动作|特工|美国|谍战|间谍|2018|冒险|悬疑	伊森·亨特（汤姆·克鲁斯饰）和队友们接到了追回三个大杀伤性核武器的任务。眼见任务马上就能完成，但为了挽救其中一位队友卢瑟（文·瑞姆斯饰）的生命，三个核武器被人趁机带走。中情局负责人斯隆女士（安吉拉·贝塞特饰）调来她手下的得意猛将沃克（亨利·卡维尔饰），让他盯着伊森·亨特完成追回核武器的任务。期间，女特工伊尔莎（丽贝卡·弗格森饰）突然出现，伊森·亨特发现，他要面对的并不只是恐怖分子，还有潜藏在政府部门的内鬼。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2529365085.jpg
43	夏目友人帐 劇場版 夏目友人帳 ～うつせみに結ぶ～	2018	8.0	日语	104.0	2019-03-07(中国大陆)|2018-09-29(日本)	日本	剧情|动画|奇幻	治愈|日本|动漫|温情|温暖|温柔|经典|青春	在人与妖怪之间过着忙碌日子的夏目，偶然与以前的同学结城重逢，由此回忆起了被妖怪缠身的苦涩记忆。此时，夏目认识了在归还名字的妖怪记忆中出现的女性·津村容莉枝。和玲子相识的她，现在和独子椋雄一同过着平稳的生活。夏目通过与他们的交流，心境也变得平和。但这对母子居住的城镇，却似乎潜伏着神秘的妖怪。在调查此事归来后，寄生于猫咪老师身体的“妖之种”，在藤原家的庭院中，一夜之间就长成树结出果实。而吃掉了与自己形状相似果实的猫咪老师，竟然分裂成了3个——！？	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2546745948.jpg
44	老师·好	2019	6.7	汉语普通话	111.0	2019-03-22(中国大陆)	中国大陆	剧情	青春|校园|人民教师|成长|年代|高考|温情|中国大陆	故事发生在20世纪80年代的偏远山城。南宿一中的优秀教师苗宛秋（于谦 饰）踌躇满志，迎来了新一届的高中学生。开学第一天，霸气十足的苗老师便给这群性格张扬、问题多多的学生们一个下马威，无论是桀骜不驯的混混洛小乙，还是一脑袋鬼点子的王海，无论是投机倒把的耗子，还是虚荣张扬的关婷婷，都被他收拾得服服帖帖。只不过这帮孩子表面顺服，背地里却与苗霸天展开了旷日持久的战争。在战争的过程中，专横的苗霸天不时展现温情的一面，他的古道侠肠更是令孩子们暗自佩服。                                    |                                　　转眼三年时光过去，懵懂无知的孩子们渐渐长大，他们似乎开始认识到苗老师最真实的一面了……	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2551352209.jpg
45	邪不压正	2018	7.0	汉语普通话 | 英语 | 日语 | 法语	137.0	2018-07-13(中国大陆)	中国大陆	剧情|喜剧|动作	黑色幽默|民国|动作|中国大陆|剧情|2018|武侠|内地	七七事变前夕，华裔青年小亨德勒（彭于晏 饰）从美国远赴重洋，回到阔别十数年之久的北平从医。然而他真正的名字叫李天然，十三岁那年曾亲眼目睹师父一家遭师兄朱潜龙（廖凡 饰）和日本人根本一郎（泽田谦也 饰）灭门。侥幸逃生的天然被美国人亨德勒医生送往大洋彼岸，接受了极其严苛的训练，而今他怀着绝密的任务踏上故土。亨德勒父子租住神秘男子蓝青峰（姜文 饰）的宅子，蓝是当年辛亥革命的参与者，他与现为警察局长的朱潜龙过从甚密，却又以杀死李天然为筹码，暗中怂恿朱除掉根本一郎。复仇心切的李天然寻找到了仇人，而亨德勒医生则全力阻止养子冒险。在这一过程中，交际花唐凤仪（许晴 饰）与裁缝关巧红（周韵 饰）也卷入了男人的勾心斗角的漩涡里。直到七七事变爆发，所有的矛盾迎来了决断的时刻……                                    |                                　　本片根据张北海的小说《侠隐》改编。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2526297221.jpg
46	新喜剧之王	2019	5.7	汉语普通话 | 粤语	91.0	2019-02-05(中国大陆)	中国大陆 | 香港	剧情|喜剧	喜剧|人生|无厘头|感人|2019|黑色幽默|香港|烂片	大型影视基地，胸怀明星梦的女子如梦（鄂靖文 饰）已经在影视圈摸爬滚打了十多年，却依旧还是籍籍无名的龙套演员。平日里，在片场饱受剧组和其他演员的欺凌嘲笑，回到家则被恨铁不成钢的老爹指责，甚至扬言断绝父女关系。然而如梦一律微笑面对，天大的委屈也藏在心中，死皮赖脸地抓住每一个希望渺茫的机会。在此期间，她结识了热衷于跑龙套的李洋，早已过气却自视甚高的童星马可（王宝强 饰），更彻彻底底看清了自己以及爱情的真相。                                    |                                　　她是过于平凡的小人物，是一个不该有梦的女孩，是一个直到宇宙灭亡也永远不会得到演戏机会的可悲龙套……	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555440969.jpg
